Longitude,Latitude,city,SIC2,SIC3
116.4566541,39.82785839,1101,30,302
116.3187289,39.99044827,1101,38,382
116.6261942,39.89594122,1101,27,272
116.5216949,39.95895317,1101,23,231
116.4709185,39.8765129,1101,26,266
116.4962871,39.97515802,1101,38,382
116.610456,39.9110369,1101,27,273
116.6047917,39.91582396,1101,27,272
116.6139266,39.9160197,1101,38,382
116.5216949,39.95895317,1101,38,383
116.5240591,39.86976311,1101,18,182
116.4673119,40.00173308,1101,36,366
116.4028785,39.96976057,1101,26,263
116.395645,39.92998578,1101,33,331
116.4984175,39.98612868,1101,39,396
116.395645,39.92998578,1102,44,441
116.2061051,39.90652987,1101,36,362
116.395645,39.92998578,1101,36,366
116.4573042,39.93302076,1101,35,358
116.699406,40.35781294,1101,38,383
116.5279742,39.80104261,1101,39,399
116.5354356,39.72292539,1101,34,344
116.6238409,39.84296187,1101,26,261
116.5171218,39.73966538,1101,27,273
116.4746562,40.01879346,1101,18,182
116.4669919,39.95844935,1101,39,391
116.1163634,39.94131516,1101,15,151
116.4702198,39.93336254,1101,26,268
116.6707564,39.87897089,1101,27,277
116.5948507,39.89810741,1101,30,302
116.4737346,39.97197742,1101,18,181
116.4925033,39.98364595,1101,39,396
116.8841682,40.1596342,1101,31,313
116.6076568,40.00239777,1101,13,137
116.395645,39.92998578,1101,34,343
116.126522,39.96476396,1101,29,292
116.5734107,39.81981189,1101,26,264
119.3126079,26.10246301,1101,38,382
116.4199302,39.97498337,1101,35,359
116.395645,39.92998578,1101,38,383
116.6370115,39.97662061,1101,33,338
116.3562574,39.9220929,1101,33,331
116.5102884,39.83687096,1101,38,383
116.395645,39.92998578,1101,33,335
116.3056173,39.69664058,1101,27,272
116.3571922,39.76505789,1101,27,277
116.5641209,39.74554152,1101,23,231
116.395645,39.92998578,1101,38,383
116.6734439,39.91350291,1101,18,181
116.634141,39.98759591,1101,20,203
116.395645,39.92998578,1101,30,302
102.6727131,25.04647472,1101,35,359
116.2672309,39.95558959,1101,29,292
116.131482,39.95067054,1101,38,382
116.1768958,40.18981285,1101,44,443
116.3083114,39.90525463,1101,23,231
116.3639966,39.79240337,1101,36,362
116.3043622,39.84907716,1101,40,401
116.2480551,39.92735471,1101,30,302
116.3365811,39.93861546,1101,45,450
116.1269778,39.90687995,1101,27,272
116.3660697,39.97314011,1101,23,231
116.3545676,39.95510505,1101,35,351
116.2931243,39.8400261,1101,13,139
116.1723596,40.06864834,1101,39,392
116.6660108,40.09958639,1101,27,273
116.395645,39.92998578,1101,23,231
116.3700421,39.9790575,1101,23,231
116.3444803,39.97659106,1101,34,347
116.3337516,40.00864489,1101,39,396
116.395645,39.92998578,1101,23,231
116.5775904,39.77493883,1101,13,132
116.395645,39.92998578,1101,39,392
116.3634872,40.00304163,1101,35,351
116.4010094,40.1178198,1101,39,399
116.3813699,40.09597072,1101,13,135
116.5912889,39.93091156,1101,27,272
116.2138027,39.97337912,1101,38,382
116.30602,39.91334159,1101,27,276
116.395645,39.92998578,1101,35,358
116.2555406,40.21018848,1101,27,272
116.395645,39.92998578,1101,40,401
116.5075002,39.9850066,1101,40,401
116.376007,39.87533291,1101,14,149
116.3132931,39.99046458,1101,38,384
116.1892002,39.91953315,1101,40,402
116.2560024,40.08627301,1101,37,371
116.5298425,39.79856093,1101,34,344
116.320996,39.9924068,1101,34,346
116.3187853,39.98561151,1101,40,401
116.3108733,39.99021729,1101,39,395
116.3136619,40.05259286,1101,39,397
116.4075479,39.87433409,1101,26,264
116.2597864,39.91907929,1101,39,391
116.2271245,39.91225812,1101,35,351
116.395645,39.92998578,1101,33,331
116.6450684,40.17167176,1101,26,265
116.3237226,39.98874033,1101,13,132
116.3442853,39.9619524,1101,37,371
116.314885,39.98217646,1101,40,401
116.8318989,40.36303252,1101,27,272
116.395645,39.92998578,1101,37,371
116.3791766,39.98098348,1101,34,344
116.6381667,40.2292537,1101,35,358
116.5245654,39.7950206,1101,27,276
116.395645,39.92998578,1101,39,392
116.3397739,39.93082681,1101,40,401
116.3542729,39.77259174,1101,41,413
116.3127088,40.05263843,1101,30,305
116.395645,39.92998578,1101,27,271
116.2034793,40.0453596,1101,38,382
116.2596274,39.91654707,1101,29,291
116.1407046,40.05558044,1101,33,331
116.3315526,39.95955579,1101,39,391
116.2403431,39.96129164,1101,33,331
116.444943,39.89122721,1101,29,291
116.3110965,39.97102864,1101,33,331
116.3208034,40.00498867,1101,26,266
116.571825,39.90354242,1101,27,273
116.4336232,39.86221431,1101,18,181
116.395645,39.92998578,1101,38,385
116.3730676,39.99469739,1101,39,395
116.2858157,40.05600955,1101,38,382
116.2145943,39.90689995,1101,37,371
116.3807126,39.99456306,1101,39,396
116.3259678,40.17026866,1101,38,382
116.3096177,40.05252659,1101,40,401
116.3125319,40.05244589,1101,40,401
116.395645,39.92998578,1101,26,266
116.395645,39.92998578,1101,18,181
116.2889418,39.83934445,1101,39,399
116.1993446,39.86382537,1101,37,371
116.395645,39.92998578,1101,17,178
116.2632587,39.83597854,1101,30,303
116.4345469,39.80205046,1101,35,353
116.1531617,39.81437653,1101,33,331
116.395645,39.92998578,1101,37,371
116.2656421,39.85285187,1101,36,362
116.2591748,39.90138954,1101,30,302
116.3101482,39.69150058,1101,36,362
116.252037,39.85550179,1101,23,231
116.2072406,39.85539233,1101,38,382
116.3071558,39.85039668,1101,37,371
116.202849,39.85807805,1101,37,371
116.2002712,39.83251771,1101,37,371
116.2512267,39.87388156,1101,36,362
116.4834903,39.8831627,1101,40,401
116.5486595,39.93841996,1101,26,268
116.202849,39.85807805,1101,37,371
116.3737891,39.81733643,1101,14,146
117.1429949,40.16835409,1101,14,141
116.395645,39.92998578,1101,30,303
116.2888857,39.83469423,1101,39,391
116.5072643,39.74800444,1101,36,366
116.3393741,39.90410422,1101,34,341
116.1747154,39.86729793,1101,34,348
116.1250626,39.85863358,1101,26,261
116.4506105,39.81890629,1101,14,143
116.3194632,39.79667709,1101,13,139
116.2853625,39.87724685,1101,38,382
116.3591379,39.76529381,1101,18,181
116.1135817,39.81434633,1101,36,362
116.253795,39.86952634,1101,27,274
116.395645,39.92998578,1101,26,268
116.4090791,39.80929471,1101,35,351
116.4345469,39.80205046,1101,35,358
116.4576444,39.76426246,1101,40,402
116.5781617,40.14276501,1101,35,355
116.2861745,39.83682581,1101,44,443
116.395645,39.92998578,1101,18,181
116.3088273,39.84998709,1101,36,362
116.5300134,39.90540884,1101,14,143
116.3081418,39.78885447,1101,30,304
116.3406085,39.84545914,1101,38,382
116.3549838,39.88741924,1101,35,351
116.5787214,39.70250361,1101,32,326
116.1837049,39.93156318,1101,44,442
116.1636328,39.91653863,1101,26,261
116.395645,39.92998578,1101,35,359
116.192136,39.94442236,1101,35,358
116.1962236,39.94261965,1101,26,266
116.3566994,39.98376295,1101,33,339
116.385525,39.76933863,1101,27,272
116.1394472,39.95269907,1101,30,302
116.1947559,39.9446105,1101,27,276
116.1837049,39.93156318,1101,10,101
116.395645,39.92998578,1101,38,382
116.1650813,39.8376487,1101,38,382
116.1263044,39.9026029,1101,34,342
116.1279049,39.90633754,1101,18,181
116.4505042,39.94515541,1101,35,351
116.395645,39.92998578,1101,30,309
116.1824877,40.0638268,1101,39,395
116.395645,39.92998578,1101,38,382
116.1228834,39.9094162,1101,35,359
116.395645,39.92998578,1101,26,266
116.395645,39.92998578,1101,34,342
116.7402489,39.9027069,1101,33,335
116.8301938,39.76722901,1101,25,251
116.7051345,39.89061762,1101,23,231
116.8281728,39.76457848,1101,30,308
116.6413272,40.22171239,1101,14,141
116.7265324,39.95062005,1101,36,366
116.5543935,39.81723163,1101,33,336
116.7323788,39.91648945,1101,21,211
116.8048423,39.67064904,1101,26,266
116.810432,39.85988215,1101,36,366
116.6994814,39.77592245,1101,38,382
116.7740435,39.77290357,1101,27,276
116.720418,39.8807338,1101,26,264
116.6517227,39.86940257,1101,35,351
116.7400792,39.80981488,1101,38,382
116.8012415,39.77591899,1101,26,261
116.638985,39.91377381,1101,40,404
116.8089685,39.71055348,1101,26,264
116.5636622,39.75599953,1101,35,357
116.395645,39.92998578,1101,13,132
116.7279083,39.84685729,1101,13,135
116.3366208,39.96594178,1101,26,262
116.6724486,39.86149824,1101,27,273
116.7807704,39.83639767,1101,26,266
116.8019695,39.68184669,1101,26,264
116.395645,39.92998578,1101,32,322
116.7396285,39.86205314,1101,34,347
116.7781064,39.65084146,1101,30,303
116.7870581,39.60298454,1101,34,343
116.8850144,39.81406639,1101,38,382
116.6206973,39.91430232,1101,29,291
116.6768468,39.9492262,1101,23,231
116.7078644,39.80112209,1101,18,181
116.395645,39.92998578,1101,14,141
116.4571069,39.82798976,1101,30,302
116.7500901,39.9541262,1101,35,358
116.7315923,39.96014755,1101,35,355
116.7204163,39.86624324,1101,27,272
116.6722962,39.91421321,1101,46,461
116.6755074,39.94911951,1101,29,292
116.7400792,39.80981488,1101,36,366
116.7671324,39.89326419,1101,27,273
116.705236,39.68850586,1101,27,273
116.395645,39.92998578,1101,26,264
116.3944375,39.98018469,1101,26,266
116.6486516,39.90593767,1101,23,231
116.7238838,39.95129315,1101,29,291
116.7082507,39.94493671,1101,31,313
116.395645,39.92998578,1101,30,306
116.6570334,40.12773266,1101,21,219
116.8440338,39.71649327,1101,30,303
116.8313469,39.81707396,1101,18,181
116.5221259,39.86471222,1101,29,292
116.6630309,39.94658927,1101,38,382
116.6605228,39.94936725,1101,35,359
116.7091059,39.94105253,1101,30,309
116.395645,39.92998578,1101,26,265
116.7651617,39.94644563,1101,23,231
115.9685752,39.74355095,1101,33,336
116.395645,39.92998578,1101,14,146
116.7278959,39.87334446,1101,32,326
116.6992515,39.76637117,1101,27,274
116.6805013,39.94276013,1101,23,231
116.8071903,40.10683105,1101,25,251
116.5685043,40.12991052,1101,18,181
116.7491991,40.19997522,1101,30,302
116.395645,39.92998578,1101,31,314
116.5262685,40.11426608,1101,18,181
116.395645,39.92998578,1101,33,333
116.6451983,40.13861884,1101,30,302
116.3677322,40.03679012,1101,36,366
116.6662154,40.09800242,1101,27,272
116.6721691,40.08190679,1101,30,302
116.6728257,40.17980584,1101,34,342
116.5625543,40.21307422,1101,13,135
116.5628806,40.09833022,1101,33,333
116.7519613,40.21572771,1101,13,135
116.9277297,40.10091133,1101,18,181
116.395645,39.92998578,1101,15,152
116.6449431,40.22288293,1101,30,305
116.6638297,40.13103935,1101,27,272
116.6663771,40.10066769,1101,23,231
116.4948357,39.92288472,1101,27,274
116.5822633,40.14000337,1101,13,135
116.395645,39.92998578,1101,33,331
116.395645,39.92998578,1101,18,181
116.5737914,40.07896972,1101,44,443
116.3937252,39.95636492,1101,15,152
116.5259666,39.91542256,1101,30,303
116.7363011,40.20581632,1101,18,181
116.6829545,40.03987121,1101,27,277
116.5439656,39.92333406,1101,30,303
116.8211425,40.19627094,1101,15,152
116.395645,39.92998578,1101,22,223
116.5346999,40.15616364,1101,33,331
116.6930307,40.13849804,1101,30,309
116.395645,39.92998578,1101,22,223
116.6175973,40.21886336,1101,14,142
116.4986443,39.90526973,1101,18,181
116.5699773,40.21582775,1101,13,131
116.7106698,40.14851061,1101,43,434
116.58627,40.14299426,1101,17,177
116.6689484,40.19589668,1101,38,383
116.5885426,40.14285303,1101,31,314
116.395645,39.92998578,1101,33,331
116.7207389,40.15981544,1101,30,302
116.395645,39.92998578,1101,33,331
116.395645,39.92998578,1101,13,135
116.6554111,40.33026016,1101,40,401
116.2877467,39.88433667,1101,13,135
116.6983463,40.36552803,1101,26,264
116.6800053,40.3290585,1101,30,302
116.6853403,40.44033281,1101,26,266
116.6882148,40.34422518,1101,44,443
116.6247801,40.29321172,1101,14,142
116.6244172,40.29240055,1101,13,135
116.6556916,40.28688046,1101,23,231
116.395645,39.92998578,1101,29,292
116.6877436,40.36691538,1101,29,292
116.395645,39.92998578,1101,33,333
116.395645,39.92998578,1101,29,292
116.395645,39.92998578,1101,46,461
116.395645,39.92998578,1101,34,344
116.6863438,40.42704274,1101,30,302
116.67461,39.65697854,1101,38,382
116.6615994,40.36353181,1101,33,333
116.6051189,39.93284455,1101,15,152
116.6000795,40.4307426,1101,18,181
117.0093717,40.05151314,1101,27,277
116.5071766,40.02256657,1101,42,421
116.3216059,40.19992631,1101,34,345
116.2164564,40.22172355,1101,46,461
116.1968835,40.20715351,1101,26,266
116.1938506,40.19170326,1101,35,351
116.395645,39.92998578,1101,36,366
116.137888,40.24991709,1101,13,131
116.2867506,40.14028184,1101,27,272
116.3089687,40.18807777,1101,23,231
116.4283132,40.1316691,1101,39,399
116.289199,40.24085151,1101,29,292
116.3275779,39.94326355,1101,14,143
116.395645,39.92998578,1101,38,382
116.3120434,40.15439635,1101,13,135
116.2287233,40.18533782,1101,34,348
116.4038302,39.85556599,1101,29,292
116.2997913,40.16180483,1101,27,273
116.415642,39.90632301,1101,13,135
116.395645,39.92998578,1101,34,342
116.395645,39.92998578,1101,26,264
116.3128453,40.20813875,1101,40,401
116.395645,39.92998578,1101,43,434
116.6476155,40.34849426,1101,38,382
116.395645,39.92998578,1101,39,397
116.3504715,40.0660326,1101,39,396
116.395645,39.92998578,1101,21,213
116.4212178,40.21254602,1101,13,132
116.1961963,40.23182413,1101,23,231
116.8113734,40.35450177,1102,27,274
116.395645,39.92998578,1101,35,351
116.1582074,39.74731465,1101,34,348
116.395645,39.92998578,1101,35,351
116.0955655,39.72638159,1101,33,331
116.395645,39.92998578,1101,35,359
116.0432422,39.72608342,1101,25,251
116.0771101,39.66241039,1101,13,135
116.0485329,39.60730634,1101,30,301
116.0554376,39.60458431,1101,36,366
116.0597318,39.60728567,1101,13,135
116.1727836,39.67043783,1101,13,135
116.1067193,39.65090731,1101,41,411
116.0083319,39.68887918,1101,33,331
115.9842203,39.68901877,1101,33,333
115.8628363,39.72675262,1101,13,132
115.9837584,39.71573281,1101,26,261
116.4241577,39.90679914,1101,35,359
116.395645,39.92998578,1101,26,261
116.0508149,39.71787707,1101,38,383
115.960507,39.7336537,1101,26,261
113.4614771,22.68708194,1101,38,382
115.960507,39.7336537,1101,40,401
115.960507,39.7336537,1101,44,442
115.960507,39.7336537,1101,29,291
116.395645,39.92998578,1101,29,292
116.395645,39.92998578,1101,38,382
116.1310725,39.7530879,1101,26,263
116.2268566,39.72303057,1101,30,302
116.2371956,39.74753843,1101,31,313
116.2379574,39.77680409,1101,13,132
116.0451432,39.71197906,1101,22,223
116.395645,39.92998578,1101,33,339
116.1335078,39.75305642,1101,14,149
116.1377431,39.72567105,1101,29,292
116.3598298,39.79405593,1101,29,292
115.9983324,39.75047962,1101,26,266
116.395645,39.92998578,1101,29,292
116.1126876,39.67350071,1101,33,339
116.150773,39.68676757,1101,13,137
116.4758333,39.9197964,1101,36,366
116.395645,39.92998578,1101,29,292
112.419951,23.08262329,1101,15,151
116.0263648,39.69740876,1101,29,292
116.358291,39.79259123,1101,30,308
116.395645,39.92998578,1101,29,292
116.4477846,39.8064295,1101,26,266
116.484423,39.90486679,1101,15,151
116.395645,39.92998578,1101,29,292
116.395645,39.92998578,1101,29,291
121.4363384,31.19507191,1101,34,344
116.542529,39.72958075,1101,30,309
116.4051703,39.63594501,1101,33,331
116.4159475,39.70236832,1101,30,302
116.3521122,39.76481307,1101,27,276
116.357166,39.7627834,1101,18,181
116.395645,39.92998578,1101,33,336
116.4132181,39.70048297,1101,33,331
116.2837871,39.79185547,1101,37,371
116.395645,39.92998578,1101,30,302
116.3665299,39.76524436,1101,38,382
116.3344559,39.73368263,1101,30,305
116.3275351,39.75158254,1101,27,274
116.3543275,39.76228512,1101,41,411
116.534713,39.81374046,1101,23,231
116.2523364,40.17325904,1101,25,251
116.429928,39.7344691,1101,35,352
116.3577904,39.76161121,1101,35,352
116.4393304,39.73728857,1101,26,266
116.362802,39.80135803,1101,30,306
116.4551518,39.75550222,1101,26,264
116.3171903,39.69322363,1101,13,137
116.5438994,39.69051691,1101,29,291
116.352331,39.76437229,1101,33,331
116.395645,39.92998578,1101,25,251
116.395645,39.92998578,1101,30,302
116.6510356,39.6946232,1101,29,292
116.5405748,39.68981277,1101,27,272
116.395645,39.92998578,1101,26,266
116.3639244,39.79091344,1101,29,292
116.6765737,39.65529535,1101,33,333
116.4505042,39.94515541,1101,33,331
116.4681786,39.8711771,1101,35,359
116.4484061,39.80073242,1101,18,181
116.3527629,39.77877224,1101,34,344
116.2946728,39.81683004,1101,38,383
116.4345972,39.8636911,1101,26,266
117.0369969,40.07952872,1101,26,262
117.1796754,40.13135597,1101,18,182
117.1789375,40.131588,1101,18,181
117.2029898,40.17390428,1101,18,183
116.395645,39.92998578,1101,15,152
117.0159581,40.18665227,1101,15,151
116.395645,39.92998578,1101,34,348
117.092765,40.12787233,1101,14,149
116.395645,39.92998578,1101,14,141
116.395645,39.92998578,1101,22,223
116.395645,39.92998578,1101,40,401
117.1392074,40.16812466,1101,38,382
117.0343034,40.14895906,1101,13,132
117.0591719,40.21257977,1101,35,357
116.8357396,40.42152276,1102,26,261
116.8221046,40.36170933,1102,29,292
116.8327018,40.3786695,1102,34,344
116.3305806,39.97441724,1102,15,151
116.395645,39.92998578,1102,33,339
116.9879758,40.37645561,1102,81,810
116.8352921,40.34071967,1102,29,292
116.395645,39.92998578,1101,23,233
116.8204923,40.36330456,1102,38,381
117.1519922,40.61135467,1102,81,810
117.0167653,40.45607386,1102,33,331
116.8420111,40.38652548,1101,27,276
116.9296926,40.37868708,1102,29,292
116.1768958,40.18981285,1102,42,422
116.8526587,40.37111023,1102,44,443
116.395645,39.92998578,1101,35,351
116.395645,39.92998578,1102,44,443
116.6010414,40.05440855,1102,18,181
116.8053036,40.36402027,1102,22,223
116.8371791,40.33959883,1102,18,181
116.1479245,40.09103275,1102,29,292
116.395645,39.92998578,1102,13,132
116.8486542,40.4658556,1102,34,346
116.395645,39.92998578,1102,30,309
116.8290168,40.36246939,1102,46,461
116.5662005,39.70098241,1102,18,181
116.4933167,39.82992844,1102,36,362
116.4585826,39.92449661,1102,18,181
116.8459302,40.47578405,1102,18,181
116.8828978,40.63391529,1102,81,810
116.829459,40.36600595,1102,29,292
117.1388157,40.54745209,1102,81,810
116.8275367,40.36860805,1102,38,382
